materia;nombre;creditos;id;dia;hora_inicio;minuto_inicio;hora_fin;minuto_fin;duracion;senhalizacion;edificio;capacidad;extension;area;tiene_movil_express;tipo_mobiliario;es_fijo;id;crn;semestre;numero_seccion;cupos;inscritos;disponibles;profesor1;profesor2;profesor3;id;curso;seccion;salon;franja
FISI-1012C;COMPL. FÃSICA BÃSICA 1;0;29720;V;17;0;18;50;110;SD_202;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-31056;31056;2018-01;8;25;11;14;CASTRO RODRIGUEZ DIEGO ALBERTO;;;34738;FISI-1012C;2018-01-31056;SD_202;29720
FISI-1012C;COMPL. FÃSICA BÃSICA 1;0;29720;V;17;0;18;50;110;SD_203;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-23029;23029;2018-01;9;25;18;7;RAMIREZ MILANO DIEGO LUIS;;;34745;FISI-1012C;2018-01-23029;SD_203;29720
FISI-1012C;COMPL. FÃSICA BÃSICA 1;0;29721;I;17;0;18;50;110;AU_207;AU;30.0;5614.0;42,5;SI;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-28047;28047;2018-01;10;30;22;8;RODRIGUEZ FELICIANO BAYRON STEVENSON;;;34752;FISI-1012C;2018-01-28047;AU_207;29721
FISI-1018;FISICA I;3;28349;M;6;30;7;50;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10465;10465;2018-01;1;85;54;31;NARVAEZ MORALES JACKELINE;;;34759;FISI-1018;2018-01-10465;B_202;28349
FISI-1018;FISICA I;3;28288;J;6;30;7;50;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10465;10465;2018-01;1;85;54;31;NARVAEZ MORALES JACKELINE;;;34760;FISI-1018;2018-01-10465;B_202;28288
FISI-1018;FISICA I;3;28621;M;8;0;9;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10466;10466;2018-01;7;85;76;9;AVILA BERNAL CARLOS ARTURO;;;34767;FISI-1018;2018-01-10466;B_202;28621
FISI-1018;FISICA I;3;28622;J;8;0;9;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10466;10466;2018-01;7;85;76;9;AVILA BERNAL CARLOS ARTURO;;;34768;FISI-1018;2018-01-10466;B_202;28622
FISI-1018;FISICA I;3;28661;M;9;30;10;50;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10467;10467;2018-01;13;85;72;13;ROLDAN GIRALDO JOSE ROLANDO;;;34775;FISI-1018;2018-01-10467;B_202;28661
FISI-1018;FISICA I;3;28606;J;9;30;10;50;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10467;10467;2018-01;13;85;72;13;ROLDAN GIRALDO JOSE ROLANDO;;;34776;FISI-1018;2018-01-10467;B_202;28606
FISI-1018;FISICA I;3;28358;M;11;0;12;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10468;10468;2018-01;19;85;66;19;RAMIREZ ROJAS JUAN GABRIEL;;;34783;FISI-1018;2018-01-10468;B_202;28358
FISI-1018;FISICA I;3;28310;J;11;0;12;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10468;10468;2018-01;19;85;66;19;RAMIREZ ROJAS JUAN GABRIEL;;;34784;FISI-1018;2018-01-10468;B_202;28310
FISI-1018;FISICA I;3;28482;M;12;30;13;50;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10469;10469;2018-01;25;85;65;20;BARGUEÃO DE RETES PEDRO;;;34791;FISI-1018;2018-01-10469;B_202;28482
FISI-1018;FISICA I;3;28483;J;12;30;13;50;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10469;10469;2018-01;25;85;65;20;BARGUEÃO DE RETES PEDRO;;;34792;FISI-1018;2018-01-10469;B_202;28483
FISI-1018;FISICA I;3;28573;M;14;0;15;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10470;10470;2018-01;31;85;65;20;FORERO ROMERO JAIME ERNESTO;;;34799;FISI-1018;2018-01-10470;B_202;28573
FISI-1018;FISICA I;3;28574;J;14;0;15;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10470;10470;2018-01;31;85;65;20;FORERO ROMERO JAIME ERNESTO;;;34800;FISI-1018;2018-01-10470;B_202;28574
FISI-1018;FISICA I;3;28829;M;15;30;16;50;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-14009;14009;2018-01;37;85;79;6;RODRIGUEZ DUEÃAS FERNEY JAVIER;;;34807;FISI-1018;2018-01-14009;B_202;28829
FISI-1018;FISICA I;3;28537;J;15;30;16;50;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-14009;14009;2018-01;37;85;79;6;RODRIGUEZ DUEÃAS FERNEY JAVIER;;;34808;FISI-1018;2018-01-14009;B_202;28537
FISI-1018;FISICA I;3;30065;M;17;0;18;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-31059;31059;2018-01;43;85;61;24;BOTERO MEJIA ALONSO;;;34815;FISI-1018;2018-01-31059;B_202;30065
FISI-1018;FISICA I;3;29403;J;17;0;18;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-31059;31059;2018-01;43;85;61;24;BOTERO MEJIA ALONSO;;;34816;FISI-1018;2018-01-31059;B_202;29403
FISI-1018;FISICA I;3;28281;V;9;30;10;50;80;ML_617;ML;94.0;1625.0;146,7;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-10992;10992;2018-01;49;90;71;19;TELLEZ ACOSTA GABRIEL;;;34823;FISI-1018;2018-01-10992;ML_617;28281
FISI-1018;FISICA I;3;28661;M;9;30;10;50;80;ML_617;ML;94.0;1625.0;146,7;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-10992;10992;2018-01;49;90;71;19;TELLEZ ACOSTA GABRIEL;;;34824;FISI-1018;2018-01-10992;ML_617;28661
FISI-1018;FISICA I;3;28302;I;8;0;9;20;80;ML_603;ML;117.0;1626.0;165,6;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-11584;11584;2018-01;55;85;68;17;SVOZILIC JIRI;;;34828;FISI-1018;2018-01-11584;ML_603;28302
FISI-1018;FISICA I;3;28553;V;8;0;9;20;80;ML_603;ML;117.0;1626.0;165,6;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-11584;11584;2018-01;55;85;68;17;SVOZILIC JIRI;;;34829;FISI-1018;2018-01-11584;ML_603;28553
FISI-1018;FISICA I;3;28310;J;11;0;12;20;80;R_209;R_;192.0;;172,1;No;Silla y superficie abatible fijas;Fijo;2018-01-13321;13321;2018-01;60;85;81;4;GIRALDO GALLO PAULA LILIANA;;;34836;FISI-1018;2018-01-13321;R_209;28310
FISI-1018;FISICA I;3;28358;M;11;0;12;20;80;R_209;R_;192.0;;172,1;No;Silla y superficie abatible fijas;Fijo;2018-01-13321;13321;2018-01;60;85;81;4;GIRALDO GALLO PAULA LILIANA;;;34837;FISI-1018;2018-01-13321;R_209;28358
FISI-1018;FISICA I;3;29497;I;17;0;18;20;80;ML_608;ML;117.0;1631.0;165,5;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-25514;25514;2018-01;65;85;53;32;BEDOYA FIERRO DIEGO ANDRES;;;34841;FISI-1018;2018-01-25514;ML_608;29497
FISI-1018;FISICA I;3;29498;V;17;0;18;20;80;ML_608;ML;117.0;1631.0;165,5;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-25514;25514;2018-01;65;85;53;32;BEDOYA FIERRO DIEGO ANDRES;;;34842;FISI-1018;2018-01-25514;ML_608;29498
FISI-1018C;COMPL. FÃSICA I;0;34849;V;7;0;8;50;110;Q_307;Q_;42.0;1455.0;88,1;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-12333;12333;2018-01;2;23;12;11;GONZALEZ HERNANDEZ CARLOS FELIPE;;;34849;FISI-1018C;2018-01-12333;Q_307;34849
FISI-1018C;COMPL. FÃSICA I;0;34856;I;7;0;8;50;110;SD_204;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12650;12650;2018-01;3;23;15;8;GONZALEZ HERNANDEZ CARLOS FELIPE;;;34856;FISI-1018C;2018-01-12650;SD_204;34856
FISI-1018C;COMPL. FÃSICA I;0;34849;V;7;0;8;50;110;C_205;C_;22.0;;42,6;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12651;12651;2018-01;4;22;14;8;GONZALEZ OLAYA WALTHER LEONARDO;;;34863;FISI-1018C;2018-01-12651;C_205;34849
FISI-1018C;COMPL. FÃSICA I;0;30045;I;15;0;16;50;110;PU_300;PU;35.0;;32,6;No;Pupitre universitario;Movil;2018-01-12652;12652;2018-01;5;22;13;9;MENDOZA NAVAS LUIS MIGUEL;;;34870;FISI-1018C;2018-01-12652;PU_300;30045
FISI-1018C;COMPL. FÃSICA I;0;31592;I;8;0;9;50;110;W_202;W_;24.0;5005.0;54,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-12653;12653;2018-01;8;23;19;4;BRAVO MEDINA SERGIO;;;34877;FISI-1018C;2018-01-12653;W_202;31592
FISI-1018C;COMPL. FÃSICA I;0;31640;V;8;0;9;50;110;Y_111B;Y_;24.0;;43,6;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12654;12654;2018-01;9;23;23;0;BRAVO MEDINA SERGIO;;;34884;FISI-1018C;2018-01-12654;Y_111B;31640
FISI-1018C;COMPL. FÃSICA I;0;31592;I;8;0;9;50;110;C_206;C_;22.0;;43,2;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12655;12655;2018-01;10;22;14;8;ERASO HERNANDEZ LEIDY KATHERIN;;;34891;FISI-1018C;2018-01-12655;C_206;31592
FISI-1018C;COMPL. FÃSICA I;0;30044;V;15;0;16;50;110;O_203;O_;62.0;5258.0;70,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-12656;12656;2018-01;11;22;20;2;ERASO HERNANDEZ LEIDY KATHERIN;;;34898;FISI-1018C;2018-01-12656;O_203;30044
FISI-1018C;COMPL. FÃSICA I;0;34905;V;9;0;10;50;110;AU_401;AU;40.0;5631.0;46;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12657;12657;2018-01;14;23;19;4;TABBAN SABBAGH SOUAD MARIA;;;34905;FISI-1018C;2018-01-12657;AU_401;34905
FISI-1018C;COMPL. FÃSICA I;0;34912;I;9;0;10;50;110;K2_101;K2;40.0;;68,4;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12658;12658;2018-01;15;23;20;3;RUIZ POSO GIOVANY ANDRES;;;34912;FISI-1018C;2018-01-12658;K2_101;34912
FISI-1018C;COMPL. FÃSICA I;0;34905;V;9;0;10;50;110;C_205;C_;22.0;;42,6;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12659;12659;2018-01;16;22;15;7;RUIZ POSO GIOVANY ANDRES;;;34919;FISI-1018C;2018-01-12659;C_205;34905
FISI-1018C;COMPL. FÃSICA I;0;34905;V;9;0;10;50;110;C_210;C_;22.0;;42,6;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12660;12660;2018-01;17;22;18;4;BARBOSA TRUJILLO DIEGO ANDRES;;;34926;FISI-1018C;2018-01-12660;C_210;34905
FISI-1018C;COMPL. FÃSICA I;0;34933;V;11;0;12;50;110;AU_302;AU;31.0;5620.0;37;No;Pupitre universitario;Movil;2018-01-12683;12683;2018-01;20;23;11;12;CARDONA RODRIGUEZ ALEXANDER;;;34933;FISI-1018C;2018-01-12683;AU_302;34933
FISI-1018C;COMPL. FÃSICA I;0;31749;I;11;0;12;50;110;PU_200;PU;32.0;;32,8;No;Pupitre universitario;Movil;2018-01-12684;12684;2018-01;21;30;19;11;RAMOS MORENO LILIANA MARGARITA;;;34940;FISI-1018C;2018-01-12684;PU_200;31749
FISI-1018C;COMPL. FÃSICA I;0;34933;V;11;0;12;50;110;C_210;C_;22.0;;42,6;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12682;12682;2018-01;22;22;18;4;RUIZ POSO GIOVANY ANDRES;;;34947;FISI-1018C;2018-01-12682;C_210;34933
FISI-1018C;COMPL. FÃSICA I;0;31749;I;11;0;12;50;110;C_212;C_;22.0;;42,8;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12685;12685;2018-01;23;22;18;4;TRUJILLO SUAREZ JOSE DANIEL;;;34954;FISI-1018C;2018-01-12685;C_212;31749
FISI-1018C;COMPL. FÃSICA I;0;34961;I;13;0;14;50;110;S1_002;S1;24.0;;50,5;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12686;12686;2018-01;26;23;19;4;RODRIGUEZ FELICIANO BAYRON STEVENSON;;;34961;FISI-1018C;2018-01-12686;S1_002;34961
FISI-1018C;COMPL. FÃSICA I;0;34968;V;13;0;14;50;110;W_203;W_;24.0;5006.0;54,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-12687;12687;2018-01;27;23;18;5;RODRIGUEZ FELICIANO BAYRON STEVENSON;;;34968;FISI-1018C;2018-01-12687;W_203;34968
FISI-1018C;COMPL. FÃSICA I;0;34961;I;13;0;14;50;110;C_108;C_;22.0;;40,2;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12688;12688;2018-01;28;22;17;5;VILLALBA PARDO FABIAN DARIO;;;34975;FISI-1018C;2018-01-12688;C_108;34961
FISI-1018C;COMPL. FÃSICA I;0;34968;V;13;0;14;50;110;C_108;C_;22.0;;40,2;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12689;12689;2018-01;29;22;11;11;LINARES RUGELES JUAN CARLOS;;;34982;FISI-1018C;2018-01-12689;C_108;34968
FISI-1018C;COMPL. FÃSICA I;0;34989;V;14;0;15;50;110;AU_303;AU;31.0;5621.0;29,4;No;Pupitre universitario;Movil;2018-01-12690;12690;2018-01;32;23;19;4;SEQUERA MARIN LING ALFONSO;;;34989;FISI-1018C;2018-01-12690;AU_303;34989
FISI-1018C;COMPL. FÃSICA I;0;31272;I;14;0;15;50;110;Y_111B;Y_;24.0;;43,6;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12691;12691;2018-01;33;23;16;7;SEQUERA MARIN LING ALFONSO;;;34996;FISI-1018C;2018-01-12691;Y_111B;31272
FISI-1018C;COMPL. FÃSICA I;0;34989;V;14;0;15;50;110;C_212;C_;22.0;;42,8;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-13144;13144;2018-01;34;22;17;5;MORA CRISTIAN;;;35003;FISI-1018C;2018-01-13144;C_212;34989
FISI-1018C;COMPL. FÃSICA I;0;31272;I;14;0;15;50;110;C_210;C_;22.0;;42,6;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-13145;13145;2018-01;35;22;13;9;RAMIREZ ALVARADO CARLOS ARTURO;;;35010;FISI-1018C;2018-01-13145;C_210;31272
FISI-1018C;COMPL. FÃSICA I;0;30045;I;15;0;16;50;110;S1_002;S1;24.0;;50,5;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-14010;14010;2018-01;38;23;21;2;FAJARDO JAIRO ANDRES;;;35017;FISI-1018C;2018-01-14010;S1_002;30045
FISI-1018C;COMPL. FÃSICA I;0;30044;V;15;0;16;50;110;AU_307;AU;31.0;5625.0;29,4;No;Pupitre universitario;Movil;2018-01-14011;14011;2018-01;39;23;20;3;FAJARDO JAIRO ANDRES;;;35024;FISI-1018C;2018-01-14011;AU_307;30044
FISI-1018C;COMPL. FÃSICA I;0;30045;I;15;0;16;50;110;C_212;C_;22.0;;42,8;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-14012;14012;2018-01;40;22;20;2;CHAPARRO CARDENAS ANGEL MARIA;;;35031;FISI-1018C;2018-01-14012;C_212;30045
FISI-1018C;COMPL. FÃSICA I;0;30044;V;15;0;16;50;110;O_202;O_;62.0;5257.0;70,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-18640;18640;2018-01;41;22;18;4;CHAPARRO CARDENAS ANGEL MARIA;;;35038;FISI-1018C;2018-01-18640;O_202;30044
FISI-1018C;COMPL. FÃSICA I;0;29721;I;17;0;18;50;110;O_100;O_;24.0;5255.0;38,2;No;Pupitre universitario;Movil;2018-01-31060;31060;2018-01;44;23;20;3;TRUJILLO SUAREZ JOSE DANIEL;;;35045;FISI-1018C;2018-01-31060;O_100;29721
FISI-1018C;COMPL. FÃSICA I;0;29720;V;17;0;18;50;110;S1_001;S1;24.0;;50,6;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-31061;31061;2018-01;45;23;13;10;MAFLA TRUJILLO STALIN FEDERICO;;;35052;FISI-1018C;2018-01-31061;S1_001;29720
FISI-1018C;COMPL. FÃSICA I;0;29721;I;17;0;18;50;110;C_108;C_;22.0;;40,2;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-31062;31062;2018-01;46;22;18;4;MAFLA TRUJILLO STALIN FEDERICO;;;35059;FISI-1018C;2018-01-31062;C_108;29721
FISI-1018C;COMPL. FÃSICA I;0;29720;V;17;0;18;50;110;C_205;C_;22.0;;42,6;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-31063;31063;2018-01;47;22;10;12;MENDOZA NAVAS LUIS MIGUEL;;;35066;FISI-1018C;2018-01-31063;C_205;29720
FISI-1018C;COMPL. FÃSICA I;0;35073;L;9;0;10;50;110;ML_516;ML;44.0;1618.0;121,9;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12696;12696;2018-01;50;23;18;5;RIOS ECHEVERRY LEONARDO;;;35073;FISI-1018C;2018-01-12696;ML_516;35073
FISI-1018C;COMPL. FÃSICA I;0;35080;J;9;0;10;50;110;O_100;O_;24.0;5255.0;38,2;No;Pupitre universitario;Movil;2018-01-12697;12697;2018-01;51;22;19;3;RIOS ECHEVERRY LEONARDO;;;35080;FISI-1018C;2018-01-12697;O_100;35080
FISI-1018C;COMPL. FÃSICA I;0;35073;L;9;0;10;50;110;C_212;C_;22.0;;42,8;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12698;12698;2018-01;52;22;17;5;PITALUA PANTOJA JORGE LUIS;;;35087;FISI-1018C;2018-01-12698;C_212;35073
FISI-1018C;COMPL. FÃSICA I;0;35080;J;9;0;10;50;110;PU_100;PU;28.0;;32,9;No;Pupitre universitario;Movil;2018-01-31065;31065;2018-01;53;22;17;5;CARDONA RODRIGUEZ ALEXANDER;;;35094;FISI-1018C;2018-01-31065;PU_100;35080
FISI-1018C;COMPL. FÃSICA I;0;31631;M;8;0;9;50;110;SD_207;SD;24.0;;58,2;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12739;12739;2018-01;56;23;19;4;DAS SIBA PRASAD;;;35101;FISI-1018C;2018-01-12739;SD_207;31631
FISI-1018C;COMPL. FÃSICA I;0;31632;J;8;0;9;50;110;C_212;C_;22.0;;42,8;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12740;12740;2018-01;57;22;17;5;DAS SIBA PRASAD;;;35108;FISI-1018C;2018-01-12740;C_212;31632
FISI-1018C;COMPL. FÃSICA I;0;31647;J;14;0;15;50;110;Z_105;Z_;27.0;;28,9;No;Pupitre universitario;Movil;2018-01-12741;12741;2018-01;58;23;21;2;HENAO AYALA MARIO ANDRES;;;35115;FISI-1018C;2018-01-12741;Z_105;31647
FISI-1018C;COMPL. FÃSICA I;0;31648;M;14;0;15;50;110;C_206;C_;22.0;;43,2;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-13146;13146;2018-01;59;22;11;11;TRUJILLO SUAREZ JOSE DANIEL;;;35122;FISI-1018C;2018-01-13146;C_206;31648
FISI-1018C;COMPL. FÃSICA I;0;31749;I;11;0;12;50;110;W_502;W_;24.0;5018.0;55;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-13322;13322;2018-01;61;23;21;2;RAMIREZ JIMENEZ DIEGO FERNANDO;;;35129;FISI-1018C;2018-01-13322;W_502;31749
FISI-1018C;COMPL. FÃSICA I;0;34933;V;11;0;12;50;110;Z_212;Z_;30.0;;52,5;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-14014;14014;2018-01;62;23;20;3;RAMIREZ JIMENEZ DIEGO FERNANDO;;;35136;FISI-1018C;2018-01-14014;Z_212;34933
FISI-1018C;COMPL. FÃSICA I;0;34933;V;11;0;12;50;110;C_206;C_;22.0;;43,2;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-14015;14015;2018-01;63;22;19;3;CASTRO RODRIGUEZ DIEGO ALBERTO;;;35143;FISI-1018C;2018-01-14015;C_206;34933
FISI-1018C;COMPL. FÃSICA I;0;31749;I;11;0;12;50;110;C_211;C_;22.0;;42,2;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-13323;13323;2018-01;64;22;21;1;SANDOVAL NAVIA CLAUDIA JULIANA;;;35150;FISI-1018C;2018-01-13323;C_211;31749
FISI-1018C;COMPL. FÃSICA I;0;31272;I;14;0;15;50;110;W_503;W_;24.0;5019.0;54,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-25520;25520;2018-01;66;23;15;8;SANDOVAL NAVIA CLAUDIA JULIANA;;;35157;FISI-1018C;2018-01-25520;W_503;31272
FISI-1018C;COMPL. FÃSICA I;0;34989;V;14;0;15;50;110;C_211;C_;22.0;;42,2;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-25523;25523;2018-01;67;22;12;10;SILVA FORERO CHRISTIAN ORLANDO;;;35164;FISI-1018C;2018-01-25523;C_211;34989
FISI-1018C;COMPL. FÃSICA I;0;31272;I;14;0;15;50;110;W_502;W_;24.0;5018.0;55;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-27818;27818;2018-01;68;23;11;12;BURBANO ALDANA IVAN MAURICIO;;;35171;FISI-1018C;2018-01-27818;W_502;31272
FISI-1018C;COMPL. FÃSICA I;0;34989;V;14;0;15;50;110;C_210;C_;22.0;;42,6;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-27819;27819;2018-01;69;22;15;7;MARTIN CONTRERAS MIGUEL ANGEL;;;35178;FISI-1018C;2018-01-27819;C_210;34989
FISI-1022;FISICA BASICA 2;3;29497;I;17;0;18;20;80;C_104;C_;100.0;;130,8;si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10075;10075;2018-01;1;100;88;12;CALDERON LOSADA OMAR;;;35185;FISI-1022;2018-01-10075;C_104;29497
FISI-1022;FISICA BASICA 2;3;29498;V;17;0;18;20;80;C_104;C_;100.0;;130,8;si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10075;10075;2018-01;1;100;88;12;CALDERON LOSADA OMAR;;;35186;FISI-1022;2018-01-10075;C_104;29498
FISI-1022C;COMPL. FÃSICA BÃSICA 2;0;31836;M;17;0;18;50;110;AU_302;AU;31.0;5620.0;37;No;Pupitre universitario;Movil;2018-01-12334;12334;2018-01;2;20;18;2;PITALUA PANTOJA JORGE LUIS;;;35193;FISI-1022C;2018-01-12334;AU_302;31836
FISI-1022C;COMPL. FÃSICA BÃSICA 2;0;34651;I;12;0;13;50;110;Z_102;Z_;37.0;;43;No;Pupitre universitario;Movil;2018-01-12706;12706;2018-01;3;20;11;9;PITALUA PANTOJA JORGE LUIS;;;35200;FISI-1022C;2018-01-12706;Z_102;34651
FISI-1022C;COMPL. FÃSICA BÃSICA 2;0;35207;L;15;0;16;50;110;ML_515;ML;44.0;1628.0;114,9;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-21076;21076;2018-01;4;30;29;1;BARBOSA TRUJILLO DIEGO ANDRES;;;35207;FISI-1022C;2018-01-21076;ML_515;35207
FISI-1022C;COMPL. FÃSICA BÃSICA 2;0;31836;M;17;0;18;50;110;AU_305;AU;29.0;5623.0;29,4;No;Pupitre universitario;Movil;2018-01-23629;23629;2018-01;5;20;14;6;LOPEZ RESTREPO JUAN FELIPE;;;35214;FISI-1022C;2018-01-23629;AU_305;31836
FISI-1022C;COMPL. FÃSICA BÃSICA 2;0;31836;M;17;0;18;50;110;C_205;C_;22.0;;42,6;si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-31066;31066;2018-01;6;20;16;4;CHAPARRO CARDENAS ANGEL MARIA;;;35221;FISI-1022C;2018-01-31066;C_205;31836
FISI-1028;FISICA II;3;28294;I;6;30;7;50;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-11543;11543;2018-01;1;85;68;17;FERRERO BOTERO ALEJANDRO;;;35228;FISI-1028;2018-01-11543;B_202;28294
FISI-1028;FISICA II;3;28740;V;6;30;7;50;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-11543;11543;2018-01;1;85;68;17;FERRERO BOTERO ALEJANDRO;;;35229;FISI-1028;2018-01-11543;B_202;28740
FISI-1028;FISICA II;3;28302;I;8;0;9;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10751;10751;2018-01;7;85;72;13;QUIROGA PUELLO LUIS;;;35236;FISI-1028;2018-01-10751;B_202;28302
FISI-1028;FISICA II;3;28553;V;8;0;9;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10751;10751;2018-01;7;85;72;13;QUIROGA PUELLO LUIS;;;35237;FISI-1028;2018-01-10751;B_202;28553
FISI-1028;FISICA II;3;28280;I;9;30;10;50;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10453;10453;2018-01;13;85;87;-2;NUÃEZ PORTELA MAYERLIN;;;35244;FISI-1028;2018-01-10453;B_202;28280
FISI-1028;FISICA II;3;28281;V;9;30;10;50;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10453;10453;2018-01;13;85;87;-2;NUÃEZ PORTELA MAYERLIN;;;35245;FISI-1028;2018-01-10453;B_202;28281
FISI-1028;FISICA II;3;28342;I;11;0;12;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10518;10518;2018-01;19;85;67;18;GARCIA VARELA JOSE ALEJANDRO;;;35252;FISI-1028;2018-01-10518;B_202;28342
FISI-1028;FISICA II;3;28357;V;11;0;12;20;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10518;10518;2018-01;19;85;67;18;GARCIA VARELA JOSE ALEJANDRO;;;35253;FISI-1028;2018-01-10518;B_202;28357
FISI-1028;FISICA II;3;28469;I;12;30;13;50;80;B_202;B_;110.0;1440.0;154,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-10636;10636;2018-01;25;85;36;49;ROCHA RIMULO LEANDRO;;;35260;FISI-1028;2018-01-10636;B_202;28469
